feature,persona,test,t-statistic,pvalue,bon,bh,reject
pos_prop_ADV,human-create,t-test,2.961449321483095,0.0032454403676962043,0.23367170647412672,,False
connectives,explain-create,t-test,-2.9325370446723396,0.00355631273913438,0.25605451721767536,,False
n_stop_words,continue-create,mannwhitneyu,23359.0,0.0036708826738485723,0.2643035525170972,,False
symbol_to_word_ratio_#,continue-create,t-test,-2.8757611074438,0.0042471803487347,0.30579698510889836,,False
symbol_to_word_ratio_#,explain-create,t-test,-2.8757611074438,0.0042471803487347,0.30579698510889836,,False
duplicate_ngram_chr_fraction_7,human-continue,mannwhitneyu,21641.0,0.0042582830379552855,0.30659637873278056,,False
token_length_mean,continue-explain,t-test,-2.8625282547401563,0.004424835803072519,0.3185881778212214,,False
duplicate_ngram_chr_fraction_8,human-continue,mannwhitneyu,21401.0,0.004585596058046147,0.3301629161793226,,False
top_ngram_chr_fraction_4,explain-create,mannwhitneyu,22196.0,0.004811419763329221,0.34642222295970393,,False
syllables_per_token_mean,continue-create,t-test,-2.6791342494805805,0.007687410546947057,0.5534935593801881,,False
symbol_to_word_ratio_#,human-explain,t-test,2.678195467225436,0.007708601270767964,0.5550192914952934,,False
symbol_to_word_ratio_#,human-continue,t-test,2.678195467225436,0.007708601270767964,0.5550192914952934,,False
TTR,human-continue,mannwhitneyu,39377.0,0.00809022760353495,0.5824963874545164,,False
second_order_coherence,continue-explain,t-test,-2.647940950332492,0.00842028424790729,0.6062604658493249,,False
connectives_cap,human-create,mannwhitneyu,16974.5,0.008493928134996666,0.61156282571976,,False
n_characters,continue-create,t-test,-2.63634539662086,0.008708322683315678,0.6269992331987287,,False
coleman_liau_index,continue-create,mannwhitneyu,17081.0,0.01159152026962519,0.8345894594130137,,False
dependency_distance_std,explain-create,t-test,-2.522543947862152,0.012039922136768078,0.8668743938473016,,False
doc_length,human-explain,mannwhitneyu,22901.5,0.012098896427956717,0.8711205428128836,,False
oov_ratio,human-continue,mannwhitneyu,22882.0,0.012690411413811468,0.9137096217944257,,False
duplicate_ngram_chr_fraction_6,human-create,mannwhitneyu,21806.0,0.01440596939171175,1.0,,False
simpson,human-explain,t-test,2.4374768556405115,0.01522719153167912,1.0,,False
duplicate_ngram_chr_fraction_7,human-create,mannwhitneyu,21424.0,0.015505685726829362,1.0,,False
duplicate_ngram_chr_fraction_6,human-continue,mannwhitneyu,21750.0,0.018479321873206837,1.0,,False
duplicate_ngram_chr_fraction_9,human-continue,mannwhitneyu,20894.0,0.018874066569486453,1.0,,False
dependency_distance_mean,human-continue,t-test,-2.348785103087098,0.019323108416116036,1.0,,False
mean_word_length,explain-create,t-test,2.344787764933114,0.019528572494193916,1.0,,False
shannon,explain-create,mannwhitneyu,22698.0,0.019638235201025908,1.0,,False
dependency_distance_mean,continue-create,t-test,2.339514642096795,0.0198025410937731,1.0,,False
top_ngram_chr_fraction_4,human-continue,mannwhitneyu,21703.0,0.02020247870345892,1.0,,False
duplicate_ngram_chr_fraction_8,human-create,mannwhitneyu,21185.0,0.020543154285529316,1.0,,False
n_sentences,continue-create,mannwhitneyu,17469.0,0.028238635372770604,1.0,,False
pos_prop_SCONJ,continue-explain,t-test,-2.1527346119494712,0.031940000779369766,1.0,,False
pos_prop_DET,continue-create,t-test,-2.1436315508243933,0.032667871567227155,1.0,,False
doc_length,continue-create,t-test,-2.101771814151574,0.036201251616157365,1.0,,False
simpson,continue-create,t-test,2.1005210142990234,0.03631167792862296,1.0,,False
first_order_coherence,continue-explain,mannwhitneyu,17663.0,0.0432855879740931,1.0,,False
shannon,human-explain,mannwhitneyu,17690.0,0.04576110214146907,1.0,,False
pos_prop_ADP,human-create,t-test,-1.9884762828148783,0.04744350599159257,1.0,,False
duplicate_ngram_chr_fraction_10,human-continue,mannwhitneyu,20703.0,0.04792830068102001,1.0,,False
pos_prop_DET,human-continue,t-test,-1.98348894997072,0.04799960892904412,1.0,,False
top_ngram_chr_fraction_2,human-explain,mannwhitneyu,22258.0,0.05086545697155144,1.0,,False
flesch_reading_ease,continue-create,t-test,1.9546042788483122,0.0513295431419554,1.0,,False
lix,continue-create,t-test,-1.9357830046676858,0.05360214491477116,1.0,,False
shannon,continue-create,mannwhitneyu,17812.0,0.058482059345221674,1.0,,False
sentence_length_mean,continue-create,t-test,1.8379514703855104,0.06681469664437202,1.0,,False
top_ngram_chr_fraction_4,human-create,mannwhitneyu,21357.0,0.06775110672734312,1.0,,False
duplicate_line_chr_fraction,human-explain,t-test,-1.7920870767620765,0.07387847233625823,1.0,,False
pos_prop_ADV,human-continue,t-test,-1.7652089502932635,0.07829546261242372,1.0,,False
token_length_median,continue-explain,mannwhitneyu,18461.5,0.08599031278810974,1.0,,False
token_length_median,continue-create,mannwhitneyu,18483.0,0.08847567937203132,1.0,,False
shannon,human-continue,mannwhitneyu,21969.0,0.08863470482832818,1.0,,False
automated_readability_index,continue-create,t-test,-1.6809624100528175,0.09355475594504958,1.0,,False
duplicate_line_chr_fraction,human-continue,t-test,-1.6583939155082599,0.09802583483241069,1.0,,False
flesch_kincaid_grade,continue-create,t-test,-1.6379527097598607,0.102221863685111,1.0,,False
dependency_distance_std,continue-explain,t-test,1.6354476884019165,0.10274580151405245,1.0,,False
syllables_per_token_median,continue-explain,mannwhitneyu,19402.0,0.1044856678794232,1.0,,False
syllables_per_token_std,explain-create,t-test,1.5961688900806381,0.11124476575296284,1.0,,False
simpson,explain-create,t-test,-1.5167916157096315,0.13011314730333626,1.0,,False
duplicate_line_chr_fraction,human-create,t-test,-1.4170753521056079,0.1572431950769779,1.0,,False
proportion_bullet_points,human-explain,t-test,-1.4165388000746042,0.15740001215710073,1.0,,False
proportion_bullet_points,human-create,t-test,-1.4138092500788502,0.15819961519693398,1.0,,False
gunning_fog,continue-create,t-test,-1.3791495816237376,0.16862313416240632,1.0,,False
connectives_cap,human-explain,mannwhitneyu,21581.5,0.1687334661157489,1.0,,False
pos_prop_DET,explain-create,t-test,1.3669132763729228,0.17242407418953534,1.0,,False
pos_prop_AUX,explain-create,t-test,1.3547000558544697,0.1762816300744209,1.0,,False
proportion_ellipsis,continue-explain,t-test,1.3341413469089134,0.18292039727414106,1.0,,False
proportion_ellipsis,human-continue,t-test,-1.3341413469089134,0.18292039727414106,1.0,,False
proportion_ellipsis,continue-create,t-test,1.3341413469089134,0.18292039727414106,1.0,,False
pos_prop_ADJ,continue-explain,t-test,1.3046105526601701,0.1927793552364049,1.0,,False
simpson,human-create,mannwhitneyu,21481.0,0.2003514481931471,1.0,,False
duplicate_ngram_chr_fraction_9,continue-create,mannwhitneyu,19600.5,0.20192390918017122,1.0,,False
connectives_cap,continue-create,mannwhitneyu,21454.0,0.20534769678335862,1.0,,False
top_ngram_chr_fraction_2,continue-create,mannwhitneyu,21444.5,0.21167218817444877,1.0,,False
TTR,human-explain,mannwhitneyu,47600.0,0.22080075763696128,1.0,,False
top_ngram_chr_fraction_3,human-explain,mannwhitneyu,18624.0,0.2237281724395197,1.0,,False
first_order_coherence,human-create,t-test,-1.1889949518860445,0.23515055381076236,1.0,,False
oov_ratio,human-create,mannwhitneyu,18648.5,0.24258841453611568,1.0,,False
duplicate_ngram_chr_fraction_9,human-create,mannwhitneyu,20495.0,0.24584812525979782,1.0,,False
duplicate_line_chr_fraction,explain-create,mannwhitneyu,20303.0,0.24932984558150673,1.0,,False
pos_prop_ADP,continue-create,t-test,-1.1370122110107463,0.2562172645314196,1.0,,False
second_order_coherence,human-create,t-test,-1.1193047833090213,0.26368518451273393,1.0,,False
mean_word_length,continue-create,mannwhitneyu,18718.0,0.2676774987994469,1.0,,False
n_sentences,human-create,mannwhitneyu,18724.5,0.2694960908709968,1.0,,False
syllables_per_token_mean,explain-create,t-test,1.1019615931438422,0.27114430065455186,1.0,,False
pos_prop_ADP,human-continue,t-test,-1.0423653483820872,0.29787506437876277,1.0,,False
duplicate_ngram_chr_fraction_10,continue-create,mannwhitneyu,19696.0,0.30683927055454074,1.0,,False
duplicate_ngram_chr_fraction_10,human-create,mannwhitneyu,20398.0,0.3112067818854398,1.0,,False
syllables_per_token_median,continue-create,mannwhitneyu,19603.0,0.3123153939720772,1.0,,False
proportion_bullet_points,human-continue,t-test,-1.0,0.3179180924590131,1.0,,False
rix,continue-create,t-test,-0.9902318211662453,0.3226624457954542,1.0,,False
top_ngram_chr_fraction_4,human-explain,mannwhitneyu,19189.5,0.32952418531107064,1.0,,False
dependency_distance_mean,human-create,mannwhitneyu,18894.0,0.33897292533257006,1.0,,False
perplexity,continue-create,mannwhitneyu,18918.0,0.34956266924496004,1.0,,False
n_tokens,continue-create,t-test,-0.8795793222804067,0.3796180021096479,1.0,,False
dependency_distance_std,continue-create,t-test,-0.8778543018948771,0.38055240521588096,1.0,,False
perplexity,human-create,mannwhitneyu,18991.0,0.3830464124548767,1.0,,False
token_length_std,explain-create,t-test,0.8610292598870839,0.3897403407536343,1.0,,False
per_word_perplexity,continue-create,mannwhitneyu,19103.0,0.4380896892423367,1.0,,False
sentence_length_std,human-create,mannwhitneyu,19123.0,0.44837663192407573,1.0,,False
simpson,human-continue,t-test,-0.7524169212097417,0.4522451391764427,1.0,,False
pos_prop_VERB,human-explain,t-test,-0.7425399612817051,0.4581982622186508,1.0,,False
duplicate_line_chr_fraction,continue-explain,mannwhitneyu,19793.5,0.46249488962963115,1.0,,False
sentence_length_median,continue-create,mannwhitneyu,20836.0,0.4674484360689031,1.0,,False
entropy,continue-create,t-test,-0.7095636838097346,0.478390224257081,1.0,,False
sentence_length_std,continue-create,mannwhitneyu,19242.0,0.5123417239378416,1.0,,False
syllables_per_token_median,explain-create,mannwhitneyu,20200.0,0.5234006488723946,1.0,,False
alpha_ratio,explain-create,mannwhitneyu,20671.5,0.561659518236839,1.0,,False
proportion_bullet_points,continue-explain,mannwhitneyu,19899.5,0.5627247518718885,1.0,,False
proportion_bullet_points,continue-create,mannwhitneyu,19901.0,0.5685990935249464,1.0,,False
entropy,human-create,t-test,-0.5668017169197587,0.5711684076647612,1.0,,False
duplicate_ngram_chr_fraction_8,continue-create,mannwhitneyu,19794.0,0.5766557119752282,1.0,,False
pos_prop_NOUN,explain-create,t-test,0.5555779761036028,0.5788115431603044,1.0,,False
syllables_per_token_std,human-continue,t-test,-0.519185770269487,0.6039197808608335,1.0,,False
perplexity,human-continue,mannwhitneyu,19401.0,0.60468886706269,1.0,,False
coleman_liau_index,explain-create,t-test,0.5108312096637475,0.6097524815999589,1.0,,False
prop_adjacent_dependency_relation_std,continue-create,mannwhitneyu,19430.0,0.6223050579708009,1.0,,False
duplicate_ngram_chr_fraction_7,continue-create,mannwhitneyu,19785.0,0.6386428976042239,1.0,,False
duplicate_line_chr_fraction,continue-create,mannwhitneyu,20099.0,0.6579690176752383,1.0,,False
top_ngram_chr_fraction_4,continue-create,mannwhitneyu,19710.0,0.6629523043081754,1.0,,False
n_sentences,human-continue,mannwhitneyu,20455.5,0.6935611151767974,1.0,,False
pos_prop_AUX,human-continue,t-test,-0.3905753428778778,0.6963201227841127,1.0,,False
per_word_perplexity,human-create,mannwhitneyu,19559.0,0.7031971436266221,1.0,,False
symbol_to_word_ratio_#,human-create,mannwhitneyu,20128.0,0.7523614284950795,1.0,,False
token_length_mean,explain-create,t-test,-0.30171707101393963,0.7630253406616875,1.0,,False
sentence_length_std,human-continue,mannwhitneyu,19679.0,0.7816151455877379,1.0,,False
proportion_unique_tokens,human-continue,mannwhitneyu,20305.5,0.7919276442422102,1.0,,False
duplicate_ngram_chr_fraction_5,continue-create,mannwhitneyu,20214.0,0.8192824590545333,1.0,,False
connectives,human-explain,t-test,-0.22392515085442646,0.822930444488789,1.0,,False
pos_prop_VERB,human-create,mannwhitneyu,19770.0,0.8426499636325514,1.0,,False
pos_prop_VERB,explain-create,t-test,-0.17136697575783003,0.8640223120407121,1.0,,False
per_word_perplexity,human-continue,mannwhitneyu,19850.0,0.8971129428031215,1.0,,False
duplicate_ngram_chr_fraction_6,continue-create,mannwhitneyu,20085.0,0.8978809101515504,1.0,,False
entropy,human-continue,t-test,-0.11359997491938516,0.9096121873124166,1.0,,False
shannon,human-create,mannwhitneyu,20071.0,0.9513762398925932,1.0,,False
n_tokens,human-explain,mannwhitneyu,19936.0,0.9561980487001568,1.0,,False
top_ngram_chr_fraction_3,continue-create,mannwhitneyu,19944.0,0.9586031347975758,1.0,,False
token_length_median,explain-create,mannwhitneyu,20030.5,0.9740837030163771,1.0,,False
pos_prop_PRON,human-continue,mannwhitneyu,20030.0,0.9796434827913488,1.0,,False
proportion_bullet_points,explain-create,mannwhitneyu,20002.0,0.9939933929255677,1.0,,False
pos_prop_SCONJ,human-continue,t-test,,,,,False
pos_prop_SCONJ,human-explain,t-test,,,,,False
pos_prop_SCONJ,human-create,t-test,,,,,False
pos_prop_X,human-continue,t-test,,,,,False
pos_prop_X,human-explain,t-test,,,,,False
pos_prop_X,human-create,t-test,,,,,False
pos_prop_X,continue-explain,t-test,,,,,False
pos_prop_X,continue-create,t-test,,,,,False
pos_prop_X,explain-create,t-test,,,,,False
pos_prop_PART,human-continue,t-test,,,,,False
pos_prop_PART,human-explain,t-test,,,,,False
pos_prop_PART,human-create,t-test,,,,,False
pos_prop_PART,continue-explain,t-test,,,,,False
pos_prop_PART,explain-create,t-test,,,,,False
pos_prop_NUM,human-continue,t-test,,,,,False
pos_prop_NUM,human-explain,t-test,,,,,False
pos_prop_NUM,human-create,t-test,,,,,False
pos_prop_NUM,continue-explain,t-test,,,,,False
pos_prop_NUM,continue-create,t-test,,,,,False
pos_prop_NUM,explain-create,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-continue,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-explain,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-create,t-test,,,,,False
duplicate_paragraph_chr_fraction,continue-explain,t-test,,,,,False
duplicate_paragraph_chr_fraction,continue-create,t-test,,,,,False
duplicate_paragraph_chr_fraction,explain-create,t-test,,,,,False
proportion_ellipsis,human-explain,t-test,,,,,False
proportion_ellipsis,human-create,t-test,,,,,False
proportion_ellipsis,explain-create,t-test,,,,,False
symbol_to_word_ratio_#,continue-explain,t-test,,,,,False
pos_prop_PROPN,human-continue,t-test,,,,,False
pos_prop_PROPN,human-explain,t-test,,,,,False
pos_prop_PROPN,human-create,t-test,,,,,False
pos_prop_PROPN,continue-explain,t-test,,,,,False
pos_prop_PROPN,continue-create,t-test,,,,,False
pos_prop_SPACE,human-continue,t-test,,,,,False
pos_prop_SPACE,human-explain,t-test,,,,,False
pos_prop_SPACE,human-create,t-test,,,,,False
pos_prop_SPACE,continue-explain,t-test,,,,,False
pos_prop_SPACE,continue-create,t-test,,,,,False
pos_prop_SPACE,explain-create,t-test,,,,,False
